part_number,manufacturer,condition,price,lead_time,vendor,location,quantity 
156-C3P20NCB,Allen Bradley,new,1,,Stanlo Automation,USA,1
156-C3P20NCD,Allen Bradley,new,1,,Stanlo Automation,USA,1
156-C3P40NCBA,Allen Bradley,new,1,,Stanlo Automation,USA,1
156-C3P40NCDD,Allen Bradley,new,1,,Stanlo Automation,USA,1
156-EN2T,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585-C4TB-S100,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585-C4UB-S100,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585-C8CB-S100,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585-C8CB-S300,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585-C8HB-S300,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585-C8UB-S100,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585A-DD4JD,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585A-DD8JD,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585A-JCRIMP,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-E4HBDE-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-E4HBDE-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-E4TBJM-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-E4UBDE-0M3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-E4UBDE-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-F4DC-SH,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4DC-SH,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4HBDM-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4HBJM-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4HBJM-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4HBJM-30,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4HBJM-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4HC-SH,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4TBDM-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4TBDM-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4TBDM-9,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4TBJM-1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4TBJM-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4TBJM-15,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4TBJM-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4TBJM-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4UB-15,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4UBDM-0M3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4UBDM-0M6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4UBDM-1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4UBDM-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4UBDM-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4UBJM-0M3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4UBJM-0M6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4UBJM-1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4UBJM-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585D-M4UBJM-20,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585DM4DCH,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M4HBJM-0M15,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M4HBJM-0M4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M4HBJM-1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M4TBJM-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M4UBJM-1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M4UBJM-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M4UBJM-2M5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8CBJM-0M15,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8CBJM-0M3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8CBJM-0M6,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8CBJM-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8CC-C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8CC-H,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8HBJM-1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8HBJM-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8HBJM-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8HBJM-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8PBJM-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8PBJM-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8TBJM-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8TBJM-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8TBJM-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8TBJM-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8TGJM-0M3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8UB-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585J-M8UBJM-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1585JM8TBJM1M9,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-AA04NPS1P1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-AA04NSF1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-AA04NSF1P1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-AA08NSF1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-AA08NSF1P1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-AA12NPS1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-AA12NSF1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA01NPS1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA01NSF1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA02NPS1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA02NSF1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA02PSF1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA03NPS1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA03NPS1P1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA03NSF1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA03NSF1P1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA04NPS1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA04NSF1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA04NSF1-P1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA06NPS1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA06NPS1P1 ,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA06NSF1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA06NSF1P1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA06PSF1P1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA10NSF1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA10NSF1P1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-BA10PSF1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-C10,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-DM-PS1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-DN2,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-P1,Allen Bradley,new,1,,Stanlo Automation,USA,1
160-RFB-5-A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL120D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL120DR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL240DR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL240E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL240E-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL480E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL480E-3W,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL480EP,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL480EPT,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL60D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL720E-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL960E-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XL960E-3S,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLB120E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLB240E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLBUFFER,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLDC92D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLDNET4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLDNET8,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLE240E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLE240E-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLE240EE,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLE240EP,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLE240F-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLE480EP,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLE960DX-3N,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLE960MX-3N,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLERED,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLP,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLP100E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLP15A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLP15E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLP25A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLP30E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLP36C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLP50E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLP60EQ,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLP60EQT,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-xls,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS120E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS180B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS240-UPSC,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS240E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS240EA,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS240EC,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS480E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS480E-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS480E-3C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS480EC,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS480F,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS80E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS960E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS960E-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLS960EE,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLSBATBR2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLSCAP24-12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLSRE040,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLSRED40,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLSRED40HE,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XLSRED80,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606-XSL480E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XL120E3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XL180B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XL60DR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XL720E3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLDC40A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLE120E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLE120EC,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLE120EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLE240E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLE240EN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLE240F,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLE80E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLP100E2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLP30B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLP50B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLP50EZ,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLP72E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLP90E2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLP95E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLPRED,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLSBATASSY2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLSBATBR1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLSDNET8,Allen Bradley,new,1,,Stanlo Automation,USA,1
1606XLSRED,Allen Bradley,new,1,,Stanlo Automation,USA,1
1607-XT100D1A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-500HBAT,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-B1000E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-B1000N,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-B600E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-B600N,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-D1500N,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-D600N,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-ENET,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-EXBAT,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-HBAT,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-P3000N,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-SBAT,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-SPD,Allen Bradley,new,1,,Stanlo Automation,USA,1
1609-U500N,Allen Bradley,new,1,,Stanlo Automation,USA,1
160S-AA08NPS1,Allen Bradley,new,1,,Stanlo Automation,USA,1
163570,Allen Bradley,new,1,,Stanlo Automation,USA,1
1692-ZG4444,Allen Bradley,new,1,,Stanlo Automation,USA,1
1692-ZGAAAA,Allen Bradley,new,1,,Stanlo Automation,USA,1
1692-ZRCLSS,Allen Bradley,new,1,,Stanlo Automation,USA,1
170-PW37,Allen Bradley,new,1,,Stanlo Automation,USA,1
170948,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-A2A,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-A3IO,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-AENTR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-IB16D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-IF16,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-OB8DE,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-OF8I,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-TADIB16D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-TADIF16,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-TADOB8DE,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-TADOF8,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-TASIB16D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-TASIF16,Allen Bradley,new,1,,Stanlo Automation,USA,1
1715-TASOB8DE,Allen Bradley,new,1,,Stanlo Automation,USA,1
1719-A22,Allen Bradley,new,1,,Stanlo Automation,USA,1
1719-AENTR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1719-CF4H,Allen Bradley,new,1,,Stanlo Automation,USA,1
1719-IBN8B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1719-IF4HB,Allen Bradley,new,1,,Stanlo Automation,USA,1
1719-IR4B,Allen Bradley,new,1,,Stanlo Automation,USA,1
1719-OB2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1719-PSDC,Allen Bradley,new,1,,Stanlo Automation,USA,1
1719-TB8SX2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732D-16CFGM12M12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732D-16CFGM12MN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732D-8CFGM12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732D8X81212D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732D8X81212HD,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732DIB161212D,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732DS-IB8,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732DS-IB8XOBV4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-12X4M12QCDR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-16CFGM12P5QCWR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-16CFGM12QCR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-16CFGM12QCWR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-16CFGM12R,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-8CFGM8R,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-8IOLM12R,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-8X8M12DR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-IB16M12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-IB16M12DR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-IB16M12R,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-IB16M12SOEDR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-IB8M8SOER,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-IF4M12R,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-IT4IM12R,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-OB16M12DR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-OB16M12R,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E-OF4M12R,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732E16CFGM12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732EOB16M12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732ES-IB12XOB4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732ES-IB12XOBV2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732ES-IB16,Allen Bradley,new,1,,Stanlo Automation,USA,1
1732ES-IB8XOB8,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-0B4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-0B8,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-0B8E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-0b8s,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-0E2C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-0E2V,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-0E4C                           ,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-0W4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-1B4  ,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-1B8                           ,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-1E2C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-232ASC,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-485ASC,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-4IOL,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-8CFG,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-ACNR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-ADN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-AENT,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-AENTR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-APB,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-ARM,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-CTM,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-EP,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-EP24,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-FPD,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IB2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IB4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IB8,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IB8S,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IE2C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IE2V,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IE4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IE4C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IE4S,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IE8C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IJ,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IR2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IT21,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IT2I,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IV8,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-IV8K,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-MB,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OA2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OA4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OB2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OB2E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OB2EP,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OB4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OB4E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OB8,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OB8E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OB8S,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OBV2S,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OE2C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OE2V,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OE4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OE4C,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OV8E,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OW2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OW4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-OX2,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-PDN,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-RTB,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-RTB3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-RTBCJC,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-RTBS,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-SSI,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-TB3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-TB3S,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-TBS,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-TOP,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-TOP3,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-TOP3S,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-TOPS,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-VHSC24,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734-VTM,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734DIA8XOA8,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734DIB16,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734DIB8XOW8,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734DIB8XOW8S,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734EPAC,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734EXT1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734IA4,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734IK,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734sc-IE4ch,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734TB,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734TBCJC,Allen Bradley,new,1,,Stanlo Automation,USA,1
1734VHSC5,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738-ACNR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738-AENT,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738-AENTR,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738-IB16DM12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738-IB8M12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738-OB8EM12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738FPD,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738IB2M12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738IB8M23,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738IE2CM12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738OB2EPM12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738OE2CM12,Allen Bradley,new,1,,Stanlo Automation,USA,1
1738VHSC24M23,Allen Bradley,new,1,,Stanlo Automation,USA,1
1745-E101,Allen Bradley,new,1,,Stanlo Automation,USA,1
1745-E105,Allen Bradley,new,1,,Stanlo Automation,USA,1
1745-E155,Allen Bradley,new,1,,Stanlo Automation,USA,1
1745-LP101,Allen Bradley,new,1,,Stanlo Automation,USA,1
1745-LP151,Allen Bradley,new,1,,Stanlo Automation,USA,1
1745-LP153,Allen Bradley,new,1,,Stanlo Automation,USA,1
1745-LP154,Allen Bradley,new,1,,Stanlo Automation,USA,1
1745-M1,Allen Bradley,new,1,,Stanlo Automation,USA,1
1745-PCC,Allen Bradley,new,1,,Stanlo Automation,USA,1
1745-PT1,Allen Bradley,new,1,,Stanlo Automation,USA,1
